EFO ID,Ensembl gene ID,Gene symbol,Disease name
EFO_1001496,ENSG00000089597,GANAB,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000090266,NDUFB2,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000090520,DNAJB11,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000099795,NDUFB7,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000104365,IKBKB,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000109390,NDUFC1,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000110717,NDUFS8,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000113161,HMGCR,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000115159,GPD2,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000115286,NDUFS7,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000116044,NFE2L2,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000118762,PKD2,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000119013,NDUFB3,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000119421,NDUFA8,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000120697,ALG5,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000123545,NDUFAF4,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000125356,NDUFA1,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000126895,AVPR2,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000128609,NDUFA5,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000130414,NDUFA10,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000131495,NDUFA2,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000132170,PPARG,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000132671,SSTR4,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000136521,NDUFB5,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000137806,NDUFAF1,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000139180,NDUFA9,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000139874,SSTR1,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000140990,NDUFB10,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000145494,NDUFS6,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000147123,NDUFB11,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000147684,NDUFB9,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000151366,NDUFC2,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000151623,NR3C2,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000158864,NDUFS2,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000159063,ALG8,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000160194,NDUFV3,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000160602,NEK8,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000162009,SSTR5,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000164182,NDUFAF2,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000164258,NDUFS4,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000165264,NDUFB6,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000166136,NDUFB8,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000167792,NDUFV1,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000168653,NDUFS5,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000170906,NDUFA3,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000174886,NDUFA11,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000178057,NDUFAF3,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000178127,NDUFV2,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000180616,SSTR2,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000183648,NDUFB1,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000184752,NDUFA12,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000184983,NDUFA6,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000185633,NDUFA4L2,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000186010,NDUFA13,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000187535,IFT140,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000189043,NDUFA4,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000198695,MT-ND6,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000198763,MT-ND2,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000198786,MT-ND5,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000198840,MT-ND3,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000198886,MT-ND4,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000198888,MT-ND1,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000212907,MT-ND4L,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000213619,NDUFS3,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000267855,NDUFA7,Autosomal dominant polycystic kidney disease
EFO_1001496,ENSG00000278195,SSTR3,Autosomal dominant polycystic kidney disease
EFO_1001497,ENSG00000104881,PPP1R13L,cardiac conduction defect
EFO_1001497,ENSG00000105711,SCN1B,cardiac conduction defect
EFO_1001499,ENSG00000152457,DCLRE1C,histiocytic medullary reticulosis
EFO_1001499,ENSG00000175097,RAG2,histiocytic medullary reticulosis
EFO_1001500,ENSG00000114861,FOXP1,intellectual disability with language impairment
EFO_1001500,ENSG00000153922,CHD1,intellectual disability with language impairment
EFO_1001501,ENSG00000140694,PARN,"pulmonary fibrosis and/or bone marrow failure, telomere-related, 1"
EFO_1001501,ENSG00000164362,TERT,"pulmonary fibrosis and/or bone marrow failure, telomere-related, 1"
EFO_1001502,ENSG00000075975,MKRN2,rasopathy
EFO_1001502,ENSG00000108061,SHOC2,rasopathy
EFO_1001502,ENSG00000110395,CBL,rasopathy
EFO_1001502,ENSG00000115904,SOS1,rasopathy
EFO_1001502,ENSG00000126934,MAP2K2,rasopathy
EFO_1001502,ENSG00000132155,RAF1,rasopathy
EFO_1001502,ENSG00000133703,KRAS,rasopathy
EFO_1001502,ENSG00000143622,RIT1,rasopathy
EFO_1001502,ENSG00000157764,BRAF,rasopathy
EFO_1001502,ENSG00000169032,MAP2K1,rasopathy
EFO_1001502,ENSG00000174775,HRAS,rasopathy
EFO_1001502,ENSG00000179295,PTPN11,rasopathy
EFO_1001502,ENSG00000213281,NRAS,rasopathy
EFO_1001502,ENSG00000213639,PPP1CB,rasopathy
EFO_1001505,ENSG00000086848,ALG9,cystic liver disease
EFO_1001505,ENSG00000159063,ALG8,cystic liver disease
EFO_1001511,ENSG00000006071,ABCC8,monogenic diabetes
EFO_1001511,ENSG00000101076,HNF4A,monogenic diabetes
EFO_1001511,ENSG00000106633,GCK,monogenic diabetes
EFO_1001511,ENSG00000135100,HNF1A,monogenic diabetes
EFO_1001511,ENSG00000157895,C12orf43,monogenic diabetes
EFO_1001511,ENSG00000185002,RFX6,monogenic diabetes
EFO_1001511,ENSG00000187486,KCNJ11,monogenic diabetes
EFO_1001511,ENSG00000254647,INS,monogenic diabetes
EFO_1001512,ENSG00000076242,MLH1,endometrial carcinoma
EFO_1001512,ENSG00000091483,FH,endometrial carcinoma
EFO_1001512,ENSG00000095002,MSH2,endometrial carcinoma
EFO_1001512,ENSG00000113318,MSH3,endometrial carcinoma
EFO_1001512,ENSG00000116062,MSH6,endometrial carcinoma
EFO_1001512,ENSG00000122512,PMS2,endometrial carcinoma
EFO_1001512,ENSG00000137869,CYP19A1,endometrial carcinoma
EFO_1001512,ENSG00000138081,FBXO11,endometrial carcinoma
EFO_1001512,ENSG00000171862,PTEN,endometrial carcinoma
EFO_1001517,ENSG00000011143,MKS1,renal fibrosis
EFO_1001757,ENSG00000091831,ESR1,Adenomyosis
EFO_1001761,ENSG00000133895,MEN1,Angiofibroma
EFO_1001769,ENSG00000129167,TPH1,carcinoid heart disease
EFO_1001769,ENSG00000139287,TPH2,carcinoid heart disease
EFO_1001769,ENSG00000162009,SSTR5,carcinoid heart disease
EFO_1001769,ENSG00000180616,SSTR2,carcinoid heart disease
EFO_1001771,ENSG00000113161,HMGCR,cardiac edema
EFO_1001771,ENSG00000126895,AVPR2,cardiac edema
EFO_1001779,ENSG00000014138,POLA2,chronic myelomonocytic leukemia
EFO_1001779,ENSG00000062822,POLD1,chronic myelomonocytic leukemia
EFO_1001779,ENSG00000077097,TOP2B,chronic myelomonocytic leukemia
