Gene symbol,Ensembl target ID,Disease name,Disease ID,Open Targets indirect association score,Maximum absolute rescaled effect size,Minimum MAF,Maximum VEP score,Highest clinical phase,Number of unique associated diseases,Number of unique therapeutic areas,Approved (1 = approved),GWAS genetic support (1 = present)
TUBB3,ENSG00000258947,toxicity,EFO_0011061,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0,0
TUBB3,ENSG00000258947,proliferative vitreoretinopathy,EFO_1001129,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0,0
TUBB3,ENSG00000258947,renovascular hypertension,EFO_1001153,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0,0
TUBB3,ENSG00000258947,Postpericardiotomy Syndrome,EFO_1001404,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0,0
TUBB3,ENSG00000258947,amyloidosis,EFO_1001875,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0,0
TUBB3,ENSG00000258947,Abnormality of blood and blood-forming tissues,HP_0001871,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0,0
TUBB3,ENSG00000258947,Anorexia,HP_0002039,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0,0
TUBB3,ENSG00000258947,Cachexia,HP_0004326,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0,0
TUBB3,ENSG00000258947,Urethral stricture,HP_0012227,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0,0
TUBB3,ENSG00000258947,Fatigue,HP_0012378,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0,0
TUBB3,ENSG00000258947,Cognitive impairment,HP_0100543,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0,0
TUBB3,ENSG00000258947,neutropenia,MONDO_0001475,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0,0
TUBB3,ENSG00000258947,fungal infectious disease,MONDO_0002041,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1,0
TUBB3,ENSG00000258947,acute myocarditis,MONDO_0002815,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0,0
TUBB3,ENSG00000258947,amyotrophic lateral sclerosis,MONDO_0004976,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0,0
TUBB3,ENSG00000258947,asthma,MONDO_0004979,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0,0
TUBB3,ENSG00000258947,schizophrenia,MONDO_0005090,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0,0
TUBB3,ENSG00000258947,allergic disease,MONDO_0005271,0.5393345355987549,0.2395489713152045,0.0734299802178983,0.0,3.0,4.0,2.0,0,1
TUBB3,ENSG00000258947,systemic lupus erythematosus,MONDO_0007915,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0,0
TUBB3,ENSG00000258947,graft versus host disease,MONDO_0013730,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0,0
TUBB3,ENSG00000258947,hemophagocytic syndrome,MONDO_0015540,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0,0
TUBB3,ENSG00000258947,Castleman disease,MONDO_0015564,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0,0
TUBB3,ENSG00000258947,familial Mediterranean fever,MONDO_0018088,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1,0
TUBB3,ENSG00000258947,progressive supranuclear palsy,MONDO_0019037,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0,0
TUBB3,ENSG00000258947,post-transplant lymphoproliferative disease,MONDO_0019088,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0,0
TUBB3,ENSG00000258947,AL amyloidosis,MONDO_0019438,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0,0
TUBB3,ENSG00000258947,cervical intraepithelial neoplasia,MONDO_0022394,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0,0
TUBB3,ENSG00000258947,COVID-19,MONDO_0100096,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0,0
TUBB3,ENSG00000258947,choroidal neovascularization,MONDO_0810000,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0,0
ITGB3,ENSG00000259207,cardiovascular disease,EFO_0000319,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0,0
ITGB3,ENSG00000259207,myocardial infarction,EFO_0000612,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1,0
ITGB3,ENSG00000259207,psoriasis,EFO_0000676,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0
ITGB3,ENSG00000259207,rheumatoid arthritis,EFO_0000685,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0
ITGB3,ENSG00000259207,stroke,EFO_0000712,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0,0
ITGB3,ENSG00000259207,coronary artery disease,EFO_0001645,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0,0
ITGB3,ENSG00000259207,internal carotid artery stenosis,EFO_0002615,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0,0
ITGB3,ENSG00000259207,kidney disease,EFO_0003086,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0,0
ITGB3,ENSG00000259207,pneumonia,EFO_0003106,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0
ITGB3,ENSG00000259207,angina pectoris,EFO_0003913,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0
ITGB3,ENSG00000259207,atherosclerosis,EFO_0003914,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0,0
ITGB3,ENSG00000259207,brain infarction,EFO_0004277,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0
ITGB3,ENSG00000259207,venous thromboembolism,EFO_0004286,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0
ITGB3,ENSG00000259207,acute coronary syndrome,EFO_0005672,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1,0
ITGB3,ENSG00000259207,septic shock,EFO_0006834,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0
ITGB3,ENSG00000259207,viral pneumonia,EFO_0007541,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0
ITGB3,ENSG00000259207,acute myocardial infarction,EFO_0008583,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0,0
ITGB3,ENSG00000259207,ST Elevation Myocardial Infarction,EFO_0008585,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0,0
ITGB3,ENSG00000259207,respiratory failure,EFO_0009686,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0
ITGB3,ENSG00000259207,intermediate coronary syndrome,EFO_1000985,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1,0
ITGB3,ENSG00000259207,Myocardial Ischemia,EFO_1001375,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0,0
ITGB3,ENSG00000259207,Renal insufficiency,HP_0000083,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0,0
ITGB3,ENSG00000259207,Ischemic stroke,HP_0002140,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0,0
ITGB3,ENSG00000259207,Recurrent thrombophlebitis,HP_0004419,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1,0
ITGB3,ENSG00000259207,brain ischemia,MONDO_0005299,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0,0
ITGB3,ENSG00000259207,sickle cell anemia,MONDO_0011382,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0,0
ITGB3,ENSG00000259207,COVID-19,MONDO_0100096,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0
TUBB8,ENSG00000261456,HIV-1 infection,EFO_0000180,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,atrial fibrillation,EFO_0000275,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,cardiovascular disease,EFO_0000319,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,diabetic nephropathy,EFO_0000401,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,diffuse scleroderma,EFO_0000404,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,hypertension,EFO_0000537,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,intracranial hemorrhage,EFO_0000551,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,ischemia,EFO_0000556,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,myocardial infarction,EFO_0000612,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,psoriasis,EFO_0000676,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,rheumatoid arthritis,EFO_0000685,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,severe acute respiratory syndrome,EFO_0000694,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,HIV infection,EFO_0000764,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,AIDS,EFO_0000765,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,coronary artery disease,EFO_0001645,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,ischemia reperfusion injury,EFO_0002687,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,peripheral neuropathy,EFO_0003100,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,heart failure,EFO_0003144,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,heart disease,EFO_0003777,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,Behcet's syndrome,EFO_0003780,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,lung disease,EFO_0003818,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,salivary gland neoplasm,EFO_0003826,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,pain,EFO_0003843,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,peripheral vascular disease,EFO_0003875,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,chronic kidney disease,EFO_0003884,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,atherosclerosis,EFO_0003914,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,aphthous ulcer,EFO_0003938,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,neuropathy,EFO_0004149,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,chronic hepatitis C virus infection,EFO_0004220,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,Coronary Restenosis,EFO_0004224,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,vascular disease,EFO_0004264,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,peripheral arterial disease,EFO_0004265,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,cardiac arrhythmia,EFO_0004269,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,anemia (phenotype),EFO_0004272,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,gout,EFO_0004274,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
TUBB8,ENSG00000261456,"osteoarthritis, knee",EFO_0004616,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,rhegmatogenous retinal detachment,EFO_0005240,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,acute coronary syndrome,EFO_0005672,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,vasculitis,EFO_0006803,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,stricture,EFO_0006818,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,Chemotherapy-induced nausea and vomiting,EFO_0006911,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,myelosuppression,EFO_0007053,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,autoimmune thrombocytopenic purpura,EFO_0007160,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,coronavirus infectious disease,EFO_0007224,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,pericarditis,EFO_0007427,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,viral pneumonia,EFO_0007541,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,ST Elevation Myocardial Infarction,EFO_0008585,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,Non-ST Elevation Myocardial Infarction,EFO_0008586,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,metastasis,EFO_0009708,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,gastrointestinal disease,EFO_0010282,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,toxicity,EFO_0011061,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,proliferative vitreoretinopathy,EFO_1001129,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,renovascular hypertension,EFO_1001153,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,Postpericardiotomy Syndrome,EFO_1001404,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,amyloidosis,EFO_1001875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,Abnormality of blood and blood-forming tissues,HP_0001871,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,Anorexia,HP_0002039,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,Cachexia,HP_0004326,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,Urethral stricture,HP_0012227,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,Fatigue,HP_0012378,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,Cognitive impairment,HP_0100543,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,neutropenia,MONDO_0001475,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,fungal infectious disease,MONDO_0002041,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
TUBB8,ENSG00000261456,acute myocarditis,MONDO_0002815,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,amyotrophic lateral sclerosis,MONDO_0004976,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,asthma,MONDO_0004979,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,schizophrenia,MONDO_0005090,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,allergic disease,MONDO_0005271,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,systemic lupus erythematosus,MONDO_0007915,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,graft versus host disease,MONDO_0013730,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,hemophagocytic syndrome,MONDO_0015540,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,Castleman disease,MONDO_0015564,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,familial Mediterranean fever,MONDO_0018088,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
TUBB8,ENSG00000261456,progressive supranuclear palsy,MONDO_0019037,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,post-transplant lymphoproliferative disease,MONDO_0019088,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,AL amyloidosis,MONDO_0019438,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,cervical intraepithelial neoplasia,MONDO_0022394,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,COVID-19,MONDO_0100096,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
TUBB8,ENSG00000261456,choroidal neovascularization,MONDO_0810000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
MMP12,ENSG00000262406,chronic obstructive pulmonary disease,EFO_0000341,0.0,0.0,0.0,0.0,2.0,10.0,3.0,0,0
MMP12,ENSG00000262406,hepatitis C virus infection,EFO_0003047,0.0,0.0,0.0,0.0,2.0,10.0,3.0,0,0
MMP12,ENSG00000262406,chronic hepatitis C virus infection,EFO_0004220,0.0,0.0,0.0,0.0,2.0,10.0,3.0,0,0
MMP12,ENSG00000262406,cystic fibrosis,MONDO_0009061,0.0,0.0,0.0,0.0,2.0,10.0,3.0,0,0
RPL17,ENSG00000265681,epilepsy,EFO_0000474,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
RPL17,ENSG00000265681,genetic disorder,EFO_0000508,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
RPL17,ENSG00000265681,kidney disease,EFO_0003086,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
RPL17,ENSG00000265681,cystic fibrosis,MONDO_0009061,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
RPL17,ENSG00000265681,Becker muscular dystrophy,MONDO_0010311,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
RPL17,ENSG00000265681,hemophilia A,MONDO_0010602,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
RPL17,ENSG00000265681,hemophilia B,MONDO_0010604,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
RPL17,ENSG00000265681,Duchenne muscular dystrophy,MONDO_0010679,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
RPL17,ENSG00000265681,qualitative or quantitative defects of dystrophin,MONDO_0016147,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
RPL17,ENSG00000265681,cystinosis,MONDO_0016239,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
RPL17,ENSG00000265681,Alport syndrome,MONDO_0018965,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
RPL17,ENSG00000265681,aniridia,MONDO_0019172,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
RPL17,ENSG00000265681,Disorder of amino acid and other organic acid metabolism,Orphanet_79062,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
S1PR2,ENSG00000267534,Crohn's disease,EFO_0000384,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
S1PR2,ENSG00000267534,immune system disease,EFO_0000540,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
S1PR2,ENSG00000267534,psoriasis,EFO_0000676,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
S1PR2,ENSG00000267534,stroke,EFO_0000712,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
S1PR2,ENSG00000267534,ulcerative colitis,EFO_0000729,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
S1PR2,ENSG00000267534,inflammatory bowel disease,EFO_0003767,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
S1PR2,ENSG00000267534,chronic progressive multiple sclerosis,EFO_0003840,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
S1PR2,ENSG00000267534,relapsing-remitting multiple sclerosis,EFO_0003929,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
S1PR2,ENSG00000267534,intracerebral hemorrhage,EFO_0005669,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
S1PR2,ENSG00000267534,optic neuritis,EFO_0007405,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
S1PR2,ENSG00000267534,primary progressive multiple sclerosis,EFO_0008520,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
S1PR2,ENSG00000267534,chronic inflammatory demyelinating polyradiculoneuropathy,EFO_1000868,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0
S1PR2,ENSG00000267534,uveitis,EFO_1001231,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
S1PR2,ENSG00000267534,Renal insufficiency,HP_0000083,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
S1PR2,ENSG00000267534,amyotrophic lateral sclerosis,MONDO_0004976,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
S1PR2,ENSG00000267534,asthma,MONDO_0004979,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
S1PR2,ENSG00000267534,schizophrenia,MONDO_0005090,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
S1PR2,ENSG00000267534,multiple sclerosis,MONDO_0005301,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1,0
S1PR2,ENSG00000267534,systemic lupus erythematosus,MONDO_0007915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
S1PR2,ENSG00000267534,Rett syndrome,MONDO_0010726,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0
S1PR2,ENSG00000267534,COVID-19,MONDO_0100096,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0
NDUFA7,ENSG00000267855,metabolic syndrome,EFO_0000195,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0,0
NDUFA7,ENSG00000267855,atrial fibrillation,EFO_0000275,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0
NDUFA7,ENSG00000267855,chronic obstructive pulmonary disease,EFO_0000341,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0
NDUFA7,ENSG00000267855,diabetes mellitus,EFO_0000400,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1,0
NDUFA7,ENSG00000267855,epilepsy,EFO_0000474,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0,0
NDUFA7,ENSG00000267855,hypertension,EFO_0000537,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0,0
NDUFA7,ENSG00000267855,infertility,EFO_0000545,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0,0
NDUFA7,ENSG00000267855,metabolic disease,EFO_0000589,0.812752902507782,0.2131016287897776,0.0337724586114623,0.0,3.0,2.0,2.0,0,1
NDUFA7,ENSG00000267855,periodontitis,EFO_0000649,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0
NDUFA7,ENSG00000267855,polycystic ovary syndrome,EFO_0000660,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0,0
NDUFA7,ENSG00000267855,preeclampsia,EFO_0000668,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0,0
NDUFA7,ENSG00000267855,psoriasis,EFO_0000676,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0,0
NDUFA7,ENSG00000267855,rheumatoid arthritis,EFO_0000685,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0
NDUFA7,ENSG00000267855,severe acute respiratory syndrome,EFO_0000694,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0,0
NDUFA7,ENSG00000267855,ulcerative colitis,EFO_0000729,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0
NDUFA7,ENSG00000267855,HIV infection,EFO_0000764,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0,0
NDUFA7,ENSG00000267855,leprosy,EFO_0001054,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0
NDUFA7,ENSG00000267855,malaria,EFO_0001068,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0,0
NDUFA7,ENSG00000267855,obesity,EFO_0001073,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0,0
NDUFA7,ENSG00000267855,pulmonary arterial hypertension,EFO_0001361,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0
NDUFA7,ENSG00000267855,coronary artery disease,EFO_0001645,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0,0
NDUFA7,ENSG00000267855,abnormal glucose tolerance,EFO_0002546,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0,0
NDUFA7,ENSG00000267855,insulin resistance,EFO_0002614,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0,0
NDUFA7,ENSG00000267855,ischemia reperfusion injury,EFO_0002687,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0,0
NDUFA7,ENSG00000267855,pregnancy,EFO_0002950,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0
NDUFA7,ENSG00000267855,non-alcoholic fatty liver disease,EFO_0003095,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0,0
NDUFA7,ENSG00000267855,peripheral neuropathy,EFO_0003100,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0
NDUFA7,ENSG00000267855,heart failure,EFO_0003144,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0
NDUFA7,ENSG00000267855,inflammatory bowel disease,EFO_0003767,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0
NDUFA7,ENSG00000267855,intermittent vascular claudication,EFO_0003876,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0,0
NDUFA7,ENSG00000267855,chronic kidney disease,EFO_0003884,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0,0
NDUFA7,ENSG00000267855,acne,EFO_0003894,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0
NDUFA7,ENSG00000267855,atherosclerosis,EFO_0003914,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0,0
NDUFA7,ENSG00000267855,obstructive sleep apnea,EFO_0003918,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0,0
NDUFA7,ENSG00000267855,physical activity,EFO_0003940,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0
NDUFA7,ENSG00000267855,freckles,EFO_0003963,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0
NDUFA7,ENSG00000267855,alopecia areata,EFO_0004192,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0,0
NDUFA7,ENSG00000267855,Vitiligo,EFO_0004208,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0
NDUFA7,ENSG00000267855,Abdominal Aortic Aneurysm,EFO_0004214,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0,0
NDUFA7,ENSG00000267855,focal segmental glomerulosclerosis,EFO_0004236,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0,0
NDUFA7,ENSG00000267855,peripheral arterial disease,EFO_0004265,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0,0
